"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Var1","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPD80249099517","Female","C10027","A","B","4",8000,"B001","P","N","S151","B",4000,"0",18,11,75,18,11,"Tuesday",59.2575342465753
"APPH20508526938","Female","C10003","A","A","4",2100,"B011","P","N","S133","B",0,"2",16,12,88,16,12,"Tuesday",72.345205479452
"APPJ70235692142","Female","C10003","A","C","4",950,"B002","P","N","S133","B",300,"0",6,10,89,6,10,"Tuesday",73.1506849315068
"APPT40276819128","Female","C10080","C","A","4",1900,"B001","P","N","S122","B",350,"0",10,5,66,10,5,"Tuesday",49.7260273972603
"APPV80124621349","Female","C10070","C","C","4",1100,"B002","P","N","S133","B",0,"0",15,6,87,15,6,"Tuesday",70.8383561643836
"APPX90114166535","Female","C10124","C","C","4",5700,"B012","G","N","S143","B",0,"7",3,12,87,3,12,"Tuesday",71.3068493150685
"APPD70804476109","Female","C10001","A","A","4",1500,"B002","P","N","S127","B",400,"0",24,8,87,24,8,"Tuesday",71.0301369863014
"APPI60014908633","Female","C10003","A","A","4",4900,"B050","P","N","S143","B",0,"10",2,12,75,2,12,"Tuesday",59.2958904109589
"APPN50606715113","Female","C10001","A","A","4",1200,"B001","P","N","S157","B",120,"0",16,7,93,16,7,"Tuesday",76.9287671232877
"APPR20445389541","Female","C10017","B","A","4",1000,"","","N","S143","B",0,"0",8,3,85,8,3,"Tuesday",68.5671232876712
"APPU20263026809","Female","C10013","B","A","4",3800,"B002","P","N","S122","B",0,"10",22,11,85,22,11,"Tuesday",69.2767123287671
"APPW80992181021","Female","C10003","A","C","4",3600,"B001","P","N","S133","B",1000,"0",3,3,91,3,3,"Tuesday",74.5561643835617
"APPZ80724897312","Female","C10003","A","A","4",1450,"B037","G","N","S127","B",550,"0",15,10,83,15,10,"Tuesday",67.1698630136986
"APPA80504724444","Female","C10006","A","A","4",5500,"B002","P","N","S122","B",0,"10",5,1,89,5,1,"Tuesday",72.4
"APPB90498114546","Female","C10171","C","A","4",900,"B003","G","N","S159","B",130,"0",26,8,93,26,8,"Tuesday",77.041095890411
"APPC90668132629","Female","C10315","C","C","4",1100,"","","N","S159","B",0,"0",14,11,90,14,11,"Tuesday",74.2575342465753
"APPD80163659748","Female","C10001","A","C","4",1580,"B003","G","N","S159","C",0,"0",30,1,92,30,1,"Tuesday",75.4684931506849
"APPH40517949141","Female","C10175","C","A","4",700,"B003","G","N","S159","B",400,"0",10,2,86,10,2,"Tuesday",69.4958904109589
"APPM60165815605","Female","C10005","A","","5",208.3,"B003","G","N","S159","C",0,"0",5,8,86,5,8,"Tuesday",69.9780821917808
"APPN40806931737","Female","C10006","A","C","4",1350,"B002","P","N","S134","B",250,"0",28,10,90,28,10,"Tuesday",74.2109589041096
"APPO40568538841","Female","C10021","B","A","4",2361.4,"B009","G","N","S133","B",900,"2",15,2,56,15,2,"Tuesday",39.4876712328767
"APPP60953578934","Female","C10001","A","B","4",2500,"B001","P","N","S122","B",0,"7",12,8,93,12,8,"Tuesday",77.0027397260274
"APPQ80472543003","Female","C10020","A","B","4",1200,"B004","P","N","S143","B",0,"0",24,9,94,24,9,"Tuesday",78.1205479452055
"APPS20254009232","Female","C10003","A","C","4",1200,"B002","P","N","S143","B",0,"0",18,4,88,18,4,"Tuesday",71.6821917808219
"APPT20668748302","Female","C10059","B","C","4",2060.1,"B008","G","N","S159","B",1100,"0",4,2,85,4,2,"Tuesday",68.4794520547945
"APPU90527377406","Female","C10002","A","A","1",1200,"B004","P","N","S159","B",150,"0",14,5,95,14,5,"Tuesday",78.7561643835616
"APPW20408978637","Female","C10223","C","A","4",1500,"B013","G","N","S122","B",0,"0",5,11,84,5,11,"Tuesday",68.2301369863014
"APPY80673982837","Female","C10001","A","C","4",3750,"B001","P","N","S127","B",1100,"0",5,11,88,5,11,"Tuesday",72.2328767123288
"APPZ20448332922","Female","C10003","A","A","4",2000,"B001","P","N","S157","B",200,"0",8,7,96,8,7,"Tuesday",79.9095890410959
"APPB50332606106","Female","C10001","A","A","4",5000,"B002","P","N","S123","B",3750,"0",22,3,95,22,3,"Tuesday",78.6109589041096
"APPD10522374318","Female","C10023","B","A","4",2800,"B003","G","N","S122","C",0,"0",28,11,93,28,11,"Tuesday",77.2986301369863
"APPF80274986529","Female","C10003","A","C","2",1790,"B007","G","N","S122","B",277.4,"0",28,6,92,28,6,"Tuesday",75.8794520547945
"APPG40179383609","Female","C10133","C","A","4",3091.2,"B047","P","N","S133","B",0,"7",8,7,81,8,7,"Tuesday",64.8986301369863
"APPH40689221707","Female","C10003","A","C","2",1790,"B007","G","N","S122","B",277.4,"0",28,6,92,28,6,"Tuesday",75.8794520547945
"APPI70648396836","Female","C10001","A","A","4",4000,"B030","P","N","S133","B",2900,"0",10,12,81,10,12,"Tuesday",65.3232876712329
"APPK40005522018","Female","C10003","A","C","4",50000,"B002","P","N","S157","B",40000,"0",10,11,93,10,11,"Tuesday",77.2493150684931
"APPL30762947123","Female","C10004","A","C","4",1800,"B014","P","N","S133","B",0,"2",5,10,87,5,10,"Tuesday",71.1452054794521
"APPN60757357306","Female","C10148","C","A","4",1550,"B009","G","N","S133","B",700,"0",4,10,86,4,10,"Tuesday",70.1424657534247
"APPS10109726825","Female","C10003","A","A","4",1400,"B003","G","N","S159","C",0,"0",10,12,78,10,12,"Tuesday",62.3205479452055
"APPT20982779935","Female","C10045","C","A","4",1000,"B003","G","N","S159","B",600,"0",24,1,87,24,1,"Tuesday",70.4493150684931
"APPU50016948009","Female","C10044","C","C","4",1200,"","","N","S151","B",0,"0",7,6,84,7,6,"Tuesday",67.8164383561644
"APPV10024006126","Female","C10006","A","A","4",882.5,"B008","G","N","S133","B",160,"0",20,10,90,20,10,"Tuesday",74.1890410958904
"APPW60657786235","Female","C10002","A","A","4",3280,"B002","P","N","S159","B",0,"7",11,8,89,11,8,"Tuesday",72.9972602739726
"APPY10037896405","Female","C10011","B","A","4",1100,"B003","G","N","S133","B",600,"0",5,7,83,5,7,"Tuesday",66.8904109589041
"APPZ60719856518","Female","C10045","C","C","4",1000,"B002","P","N","S159","B",600,"0",24,1,87,24,1,"Tuesday",70.4493150684931
"APPA10871264606","Female","C10004","A","B","4",4200,"B002","P","N","S133","B",2150,"0",7,9,88,7,9,"Tuesday",72.0712328767123
"APPG30132016204","Female","C10015","C","A","4",2900,"B002","P","N","S159","B",1400,"0",8,10,93,8,10,"Tuesday",77.158904109589
"APPN70897787944","Female","C10018","C","A","4",1900,"B003","G","N","S133","B",0,"2",26,2,87,26,2,"Tuesday",70.5397260273973
"APPZ90102019128","Female","C10003","A","B","4",2500,"B002","P","N","S133","B",0,"10",9,7,74,9,7,"Tuesday",57.8958904109589
"APPC50963826414","Female","C10007","A","A","4",1500,"","","N","S133","B",0,"0",18,8,86,18,8,"Tuesday",70.013698630137
"APPF80907771709","Female","C10001","A","C","4",4500,"B003","G","N","S133","B",1100,"10",10,9,84,10,9,"Tuesday",68.0767123287671
"APPK20234518203","Female","C10002","A","B","4",5650,"B001","P","N","S122","B",0,"10",2,11,86,2,11,"Tuesday",70.2219178082192
"APPW30008134421","Female","C10135","C","C","4",1100,"B003","G","N","S151","B",350,"0",4,11,85,4,11,"Tuesday",69.227397260274
"APPY90634484631","Female","C10001","A","A","4",1200,"B001","P","N","S143","B",1000,"0",31,3,93,31,3,"Tuesday",76.6356164383562
"APPA50890506802","Female","C10012","A","A","4",2000,"","","N","S133","C",0,"0",26,9,80,26,9,"Tuesday",64.1178082191781
"APPB80759858921","Female","C10003","A","A","4",1050,"B003","G","N","S143","B",133.3,"0",20,8,92,20,8,"Tuesday",76.0246575342466
"APPC60345909035","Female","C10001","A","A","5",1514.2,"B001","P","N","S143","B",268.3,"0",6,3,88,6,3,"Tuesday",71.5643835616438
"APPD70791738107","Female","C10313","C","A","4",2000,"B004","P","N","S133","B",0,"0",2,8,82,2,8,"Tuesday",65.9671232876712
"APPE10405876215","Female","C10002","A","A","4",2000,"B011","P","N","S122","B",0,"0",1,12,92,1,12,"Tuesday",76.3068493150685
"APPF50245775338","Female","C10048","C","B","4",1225,"B034","G","N","S133","B",416.7,"0",31,7,89,31,7,"Tuesday",72.9671232876712
"APPJ10855375745","Female","C10495","C","A","4",2000,"B003","G","N","S159","B",0,"0",25,8,87,25,8,"Tuesday",71.0328767123288
"APPK50552925803","Female","C10495","C","A","4",2000,"B003","G","N","S159","B",0,"0",25,8,87,25,8,"Tuesday",71.0328767123288
"APPN20436422112","Female","C10002","A","A","4",2000,"B011","P","N","S122","B",0,"0",1,12,92,1,12,"Tuesday",76.3068493150685
"APPP10141835307","Female","C10151","C","A","1",3000,"B003","G","N","S133","B",2000,"0",7,3,85,7,3,"Tuesday",68.5643835616438
"APPQ30333055412","Female","C10005","A","B","4",4150,"B001","P","N","S143","B",2100,"0",2,3,85,2,3,"Tuesday",68.5506849315069
"APPR90732172528","Female","C10094","C","A","4",1600,"B003","G","N","S159","B",400,"0",28,12,88,28,12,"Tuesday",72.3780821917808
"APPT20379101701","Female","C10027","A","B","4",1200,"B001","P","N","S122","B",500,"0",3,9,92,3,9,"Tuesday",76.0630136986301
"APPV20732637907","Female","C10007","A","A","4",1000,"B010","G","N","S133","B",0,"0",2,7,90,2,7,"Tuesday",73.8876712328767
"APPA20552791416","Female","C10030","B","C","4",800,"B003","G","N","S133","B",170,"0",23,11,88,23,11,"Tuesday",72.2821917808219
"APPD90098165711","Female","C10003","A","C","4",1400,"B003","G","N","S133","B",400,"0",23,9,85,23,9,"Tuesday",69.1123287671233
"APPE20186954838","Female","C10054","C","C","4",1800,"","","N","S122","D",0,"2",24,9,85,24,9,"Tuesday",69.1150684931507
"APPF80106199901","Female","C10011","B","C","4",1600,"","","N","S143","B",400,"0",30,8,61,30,8,"Tuesday",45.0301369863014
"APPG20265718019","Female","C10003","A","B","4",1200,"B002","P","N","S122","B",0,"0",5,12,91,5,12,"Tuesday",75.3150684931507
"APPI40731491202","Female","C10001","A","B","4",6000,"B016","G","N","S133","B",0,"10",28,5,89,28,5,"Tuesday",72.7917808219178
"APPQ50133096048","Female","C10234","C","A","4",622.2,"B003","G","N","S127","B",0,"0",19,5,86,19,5,"Tuesday",69.7643835616438
"APPU50621794442","Female","C10001","A","B","4",2000,"","","N","S159","B",0,"0",2,5,87,2,5,"Tuesday",70.7178082191781
"APPD80211499336","Female","C10001","A","A","4",900,"B010","G","N","S133","C",0,"0",31,5,89,31,5,"Tuesday",72.8
"APPE60868423406","Female","C10184","C","A","4",2000,"B012","G","N","S159","B",0,"0",9,5,89,9,5,"Tuesday",72.7397260273973
"APPG80412545608","Female","C10001","A","C","4",5200,"B001","P","N","S133","B",2100,"0",12,1,86,12,1,"Tuesday",69.4164383561644
"APPH20954291729","Female","C10003","A","B","4",950,"B011","P","N","S133","B",0,"0",28,6,93,28,6,"Tuesday",76.8794520547945
"APPK20910577005","Female","C10519","C","A","4",1340,"B003","G","N","S133","B",740,"0",3,7,89,3,7,"Tuesday",72.8904109589041
"APPM70894445233","Female","C10003","A","A","4",2500,"B003","G","N","S133","B",1200,"0",31,5,73,31,5,"Tuesday",56.7890410958904
"APPN70680516341","Female","C10006","A","A","4",15400,"B004","P","N","S133","B",7000,"0",4,3,74,4,3,"Tuesday",57.5479452054795
"APPP90625164538","Female","C10005","A","A","4",2000,"","","N","S159","B",1200,"0",2,8,92,2,8,"Tuesday",75.9753424657534
"APPS70692784812","Female","C10006","A","C","4",4800,"B002","P","N","S133","B",2500,"0",10,10,89,10,10,"Tuesday",73.1616438356164
"APPV70928547139","Female","C10028","C","A","4",1000,"B007","G","N","S133","C",0,"0",5,7,89,5,7,"Tuesday",72.8958904109589
"APPX70435061315","Female","C10035","C","B","4",2774.8,"B013","G","N","S133","B",1800,"0",28,4,73,28,4,"Tuesday",56.6986301369863
"APPZ50291934546","Female","C10028","C","A","4",1000,"B007","G","N","S133","C",0,"0",5,7,89,5,7,"Tuesday",72.8958904109589
"APPA80594446613","Female","C10001","A","A","4",1500,"B004","P","N","S143","C",0,"0",30,12,93,30,12,"Tuesday",77.386301369863
"APPE40885976003","Female","C10003","A","A","4",1200,"","","N","S122","D",0,"0",6,8,87,6,8,"Tuesday",70.9808219178082
"APPH40832236327","Female","C10029","C","A","4",699.9,"","","N","S143","B",460,"0",24,8,91,24,8,"Tuesday",75.0328767123288
"APPI70878624424","Female","C10005","A","","5",2400,"","","N","S122","D",0,"2",28,3,88,28,3,"Tuesday",71.6246575342466
"APPO60680927009","Female","C10096","C","C","4",1000,"","","N","S122","D",0,"0",8,5,86,8,5,"Tuesday",69.7342465753425
"APPP80130605124","Female","C10003","A","C","3",1900,"B003","G","N","S133","B",1000,"0",5,10,92,5,10,"Tuesday",76.1506849315068
"APPS30160993448","Female","C10233","C","A","4",2000,"","","N","S122","D",0,"0",12,8,96,12,8,"Tuesday",80.0054794520548
"APPT10080946501","Female","C10003","A","A","4",2500,"B001","P","N","S133","B",1600,"0",14,11,90,14,11,"Tuesday",74.2575342465753
"APPW60188412846","Female","C10233","C","A","4",2000,"","","N","S122","D",0,"0",12,8,96,12,8,"Tuesday",80.0054794520548
"APPE50038463644","Female","C10001","A","A","4",1050,"B001","P","N","S122","G",0,"0",22,7,88,22,7,"Wednesday",71.9397260273973
"APPG20030009848","Female","C10023","B","A","4",1880,"B002","P","N","S122","G",0,"0",17,7,88,17,7,"Wednesday",71.9260273972603
"APPH10054188934","Female","C10002","A","B","4",2000,"B001","P","N","S122","G",0,"0",17,7,87,17,7,"Wednesday",70.9232876712329
"APPT60172496116","Female","C10446","C","A","4",1200,"","","N","S122","G",0,"0",3,3,93,3,3,"Wednesday",76.5561643835617
"APPZ60813839734","Female","C10002","A","B","4",1500,"B001","P","N","S122","G",300,"2",9,7,87,9,7,"Wednesday",70.9013698630137
"APPD60074639137","Female","C10007","A","C","4",900,"B003","G","N","S122","G",0,"0",4,9,95,4,9,"Wednesday",79.0630136986301
"APPE50478328215","Female","C10001","A","B","4",1500,"B014","P","N","S122","G",0,"0",12,4,92,12,4,"Wednesday",75.6657534246575
"APPL80173349922","Female","C10001","A","A","4",1100,"B045","G","N","S122","G",0,"0",3,3,94,3,3,"Wednesday",77.5561643835617
"APPM50458684033","Female","C10059","B","A","4",844.9,"B004","P","N","S122","G",0,"0",7,4,91,7,4,"Wednesday",74.6493150684932
"APPN20609322102","Female","C10126","C","A","4",1761.8,"B033","G","N","S122","G",562.7,"0",14,6,85,14,6,"Wednesday",68.8328767123288
"APPO40883688249","Female","C10326","C","A","4",1500,"","","N","S122","G",0,"0",5,7,92,5,7,"Friday",75.8712328767123
"APPP90059649303","Female","C10007","A","B","4",1060,"B006","P","N","S122","G",129.9,"0",5,9,78,5,9,"Wednesday",62.0547945205479
"APPV90150826919","Female","C10001","A","B","3",1600,"B015","P","N","S122","G",0,"0",6,2,88,6,2,"Wednesday",71.4821917808219
"APPC10742669608","Female","C10023","B","B","4",1249.7,"B038","P","N","S122","G",0,"0",3,4,89,3,4,"Wednesday",72.6383561643836
"APPF50701286919","Female","C10002","A","A","4",7200,"B002","P","N","S122","G",0,"10",11,8,85,11,8,"Wednesday",68.9917808219178
"APPG90233278021","Female","C10001","A","A","1",1000,"B001","P","N","S122","G",0,"0",17,12,84,17,12,"Wednesday",68.3424657534247
"APPM10685169617","Female","C10004","A","A","4",1800,"B018","G","N","S122","G",270,"0",20,8,63,20,8,"Wednesday",47
"APPO40723323818","Female","C10157","C","A","4",1000,"B003","G","N","S122","G",200,"0",1,9,85,1,9,"Wednesday",69.0493150684931
"APPP90416304927","Female","C10003","A","C","4",1780,"B006","P","N","S122","G",0,"0",7,1,89,7,1,"Wednesday",72.4027397260274
"APPQ10308367008","Female","C10007","A","B","2",4150,"B005","P","N","S122","G",0,"10",27,12,86,27,12,"Wednesday",70.3698630136986
"APPR80767883145","Female","C10004","A","B","4",3400,"B005","P","N","S122","G",1000,"0",22,6,88,22,6,"Wednesday",71.8575342465753
"APPW70184092641","Female","C10056","C","A","4",2300,"B039","G","N","S122","G",600,"0",27,10,92,27,10,"Wednesday",76.2082191780822
"APPX20108166706","Female","C10002","A","B","4",2592,"B002","P","N","S122","G",800,"10",14,2,78,14,2,"Wednesday",61.4986301369863
"APPZ20476049909","Female","C10003","A","B","4",1100,"B002","P","N","S122","G",0,"0",30,5,92,30,5,"Wednesday",75.7972602739726
"APPA40069002026","Female","C10026","C","A","4",1951.1,"B003","G","N","S122","G",0,"0",14,11,65,14,11,"Wednesday",49.2383561643836
"APPF20371758532","Female","C10189","C","A","4",650,"","","N","S122","G",0,"0",2,2,94,2,2,"Wednesday",77.4767123287671
"APPJ10250868904","Female","C10007","A","C","4",1100,"B003","G","N","S122","G",0,"0",10,3,74,10,3,"Wednesday",57.5616438356164
"APPP90224775525","Female","C10007","A","C","4",1050,"B004","P","N","S122","G",0,"0",11,2,91,11,2,"Wednesday",74.4986301369863
"APPQ20667246608","Female","C10007","A","B","4",1000,"","","N","S122","G",0,"0",23,3,64,23,3,"Wednesday",47.5917808219178
"APPR70605919717","Female","C10001","A","A","4",2300,"","","N","S122","G",0,"0",26,8,88,26,8,"Wednesday",72.0356164383562
"APPB60599363725","Female","C10004","A","B","4",1200,"B006","P","N","S122","G",4.8,"0",8,10,91,8,10,"Wednesday",75.1534246575342
"APPH50354647311","Female","C10028","C","C","4",945,"B002","P","N","S122","G",0,"0",29,12,94,29,12,"Wednesday",78.3808219178082
"APPJ10255885506","Female","C10003","A","A","4",2000,"","","N","S122","G",1000,"0",7,2,83,7,2,"Wednesday",66.4821917808219
"APPQ40958949245","Female","C10018","C","A","4",1200,"B003","G","N","S122","G",650,"0",10,7,78,10,7,"Wednesday",61.8986301369863
"APPU70493562645","Female","C10108","C","A","4",300,"","","N","S122","G",0,"0",8,1,64,8,1,"Wednesday",47.386301369863
"APPZ20827478142","Female","C10016","B","C","2",3000,"B021","P","N","S122","G",1450,"0",4,9,82,4,9,"Wednesday",66.0547945205479
"APPD60392183517","Female","C10076","C","A","4",950,"B001","P","N","S122","G",242,"0",31,10,84,31,10,"Wednesday",68.213698630137
"APPQ30078359848","Female","C10008","A","B","4",850,"B020","G","N","S122","G",100,"0",5,7,81,5,7,"Wednesday",64.8876712328767
"APPV40523865318","Female","C10030","B","A","4",1600,"B032","G","N","S122","G",0,"0",31,7,89,31,7,"Wednesday",72.9643835616438
"APPC80208376041","Female","C10002","A","A","4",2166.7,"B046","P","N","S122","G",0,"2",11,9,89,11,9,"Wednesday",73.0794520547945
"APPG20827945431","Female","C10005","A","A","4",1500,"","","N","S122","G",800,"0",11,7,88,11,7,"Wednesday",71.9095890410959
"APPN10672372139","Female","C10235","C","A","4",1100,"","","N","S122","G",150,"0",4,12,81,4,12,"Wednesday",65.3041095890411
"APPR30909312523","Female","C10004","A","B","4",1623.7,"B001","P","N","S122","G",0,"2",8,12,92,8,12,"Wednesday",76.3232876712329
"APPS20280399638","Female","C10009","B","C","4",4500,"B001","P","N","S122","G",0,"10",29,12,78,29,12,"Wednesday",62.3698630136986
"APPV40507965922","Female","C10006","A","C","1",2500,"B001","P","N","S122","G",0,"7",21,11,91,21,11,"Wednesday",75.2739726027397
"APPW10763988036","Female","C10001","A","C","4",2000,"B001","P","N","S122","G",1000,"0",4,2,86,4,2,"Wednesday",69.4767123287671
"APPZ60573458342","Female","C10026","C","B","4",3024,"B001","P","N","S122","G",1200,"0",5,12,90,5,12,"Wednesday",74.3123287671233
"APPG30075808044","Female","C10006","A","A","4",4100,"B002","P","N","S122","G",2117,"0",24,10,89,24,10,"Wednesday",73.1972602739726
"APPJ50036846322","Female","C10006","A","B","4",2200,"B003","G","N","S122","G",0,"0",8,9,82,8,9,"Wednesday",66.0657534246575
"APPO60135317835","Female","C10006","A","B","2",16700,"B001","P","N","S122","G",5100,"10",7,1,79,7,1,"Wednesday",62.3945205479452
"APPU30845335438","Female","C10004","A","A","4",5800,"B018","G","N","S122","G",1800,"10",12,10,72,12,10,"Wednesday",56.1534246575342
"APPW10958635645","Female","C10005","A","B","1",2070,"B001","P","N","S122","G",233.6,"2",6,10,88,6,10,"Wednesday",72.1479452054794
"APPD30546865331","Female","C10006","A","A","4",2200,"","","N","S122","G",100,"2",23,2,86,23,2,"Wednesday",69.5287671232877
"APPN20941276335","Female","C10001","A","C","1",5000,"B002","P","N","S122","G",864.9,"10",6,11,87,6,11,"Wednesday",71.2301369863014
"APPT30199707914","Female","C10001","A","B","4",2300,"B002","P","N","S122","G",660,"0",5,8,90,5,8,"Wednesday",73.9780821917808
