"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPZ60072555538","Female","C10046","C","A","4",10000,"B003","G","Y","S159","B",0,10000,2,15.5,487,"7",9,9,85,9,9,"Friday",69.1041095890411
"APPA10606734648","Male","C10060","C","C","1",4000,"B001","P","Y","S133","B",1500,10000,3,28,414,"7",7,1,85,7,1,"Friday",68.4328767123288
"APPJ20805081541","Male","C10001","A","C","1",5500,"B005","P","Y","S133","B",2350,20000,5,15.25,478,"0",7,7,83,7,7,"Friday",66.9260273972603
"APPL50027242748","Male","C10004","A","C","4",2000,"B004","P","Y","S127","B",228.2,25000,4,20,761,"4",6,9,80,6,9,"Friday",64.0931506849315
"APPO60493885004","Male","C10014","B","A","4",1831.5,"B002","P","Y","S159","C",0,29000,4,31.5,1070,"2",20,2,89,20,2,"Friday",72.5561643835617
"APPR90126573306","Female","C10001","A","","5",1500,"B001","P","Y","S133","B",72,31000,5,20,821,"2",4,12,90,4,12,"Friday",74.3424657534247
"APPZ50674711135","Female","C10003","A","B","4",2480,"B001","P","Y","S143","B",198.6,19000,4,16.75,546,"4",27,4,94,27,4,"Friday",77.7397260273973
"APPD70283916546","Male","C10001","A","A","4",5000,"B002","P","Y","S133","B",1000,30000,3,14.85,1038,"10",18,3,89,18,3,"Friday",72.627397260274
"APPE20017855611","Male","C10273","C","A","4",1520,"B003","G","Y","S122","B",0,20000,5,20,530,"2",14,8,73,14,8,"Friday",57.0246575342466
"APPF40273483727","Male","C10003","A","A","4",2650,"B001","P","Y","S122","C",0,40000,4,20,1217,"4",2,8,65,2,8,"Friday",48.986301369863
"APPH90303169925","Male","C10024","A","A","1",2500,"B008","G","Y","S133","C",0,42000,4,15.5,1180,"7",19,4,91,19,4,"Friday",74.7150684931507
"APPS70866155026","Male","C10023","B","A","1",2800,"B003","G","Y","S159","B",0,73000,5,20,1934,"7",17,3,81,17,3,"Friday",64.6191780821918
"APPZ40838461726","Male","C10004","A","B","4",1800,"B003","G","Y","S122","C",0,29000,4,20,882,"2",26,8,84,26,8,"Friday",68.0657534246575
"APPB50798947907","Male","C10001","A","A","4",5300,"B005","P","Y","S143","B",1350,10000,1,14.5,900,"10",1,5,84,1,5,"Friday",67.7452054794521
"APPC50981339016","Male","C10144","C","A","4",1600,"B003","G","Y","S133","B",0,20000,5,20,530,"2",13,6,76,13,6,"Friday",59.8575342465753
"APPE40856003224","Female","C10006","A","C","4",2650,"B003","G","Y","S127","B",700,10000,3,15.75,350,"7",15,1,67,15,1,"Friday",50.441095890411
"APPF10041168342","Female","C10076","C","C","4",4000,"B001","P","Y","S133","B",380,30000,5,17.5,754,"7",19,6,83,19,6,"Friday",66.8767123287671
"APPH60663925507","Female","C10052","C","C","4",1500,"","","Y","S133","B",600,7000,4,35.5,275,"0",26,1,92,26,1,"Friday",75.4876712328767
"APPO80056354226","Male","C10006","A","A","4",2750,"B003","G","Y","S133","B",600,30000,3,20,1115,"7",15,10,71,15,10,"Friday",55.1917808219178
"APPP80950307301","Male","C10027","A","A","4",1600,"","","Y","S133","B",350,10000,4,20,304,"2",20,4,92,20,4,"Friday",75.7205479452055
"APPQ40616228413","Male","C10001","A","A","4",4200,"B004","P","Y","S127","B",0,10000,2,17.5,497,"10",23,5,87,23,5,"Friday",70.8054794520548
"APPW50811807037","Male","C10006","A","A","4",1800,"B001","P","Y","S127","B",0,20000,4,18.4,592,"2",27,7,73,27,7,"Friday",56.9753424657534
"APPZ20079626322","Male","C10002","A","C","4",2100,"B007","G","Y","S161","B",0,10000,2,16.75,493,"4",6,6,91,6,6,"Friday",74.8465753424658
"APPB80790019526","Male","C10013","B","A","4",3500,"","","Y","S133","B",0,50000,5,15.25,1196,"7",17,8,93,17,8,"Friday",77.0465753424658
"APPE70443281829","Male","C10022","B","A","4",8500,"B008","G","Y","S159","C",0,153000,4,14.85,4246,"7",7,8,82,7,8,"Friday",66.0109589041096
"APPG80407977046","Male","C10008","A","A","4",1836.4,"","","Y","S133","B",0,20000,4,20,609,"2",21,11,93,21,11,"Friday",77.3095890410959
"APPH50074413128","Male","C10001","A","A","4",20000,"B015","P","Y","S153","C",0,150000,4,13.5,4061,"7",11,11,75,11,11,"Friday",59.2684931506849
"APPJ60382886308","Female","C10004","A","B","3",1500,"B001","P","Y","S133","B",0,20000,4,18.4,592,"2",24,12,94,24,12,"Friday",78.4
"APPK60193559413","Male","C10001","A","B","4",1800,"B002","P","Y","S133","B",690,10000,3,18.4,364,"2",16,4,84,16,4,"Friday",67.7041095890411
"APPM90794939618","Male","C10005","A","A","4",1500,"B001","P","Y","S133","C",0,24000,4,20,730,"2",7,11,86,7,11,"Friday",70.2657534246575
"APPN60442352737","Male","C10001","A","B","4",2900,"B001","P","Y","S127","B",0,50000,5,16.5,1229,"10",19,12,83,19,12,"Friday",67.3780821917808
"APPO20302241841","Male","C10013","B","A","4",5000,"B008","G","Y","S143","C",0,85000,4,14.85,2359,"4",20,4,94,20,4,"Friday",77.7205479452055
"APPT80850682343","Male","C10001","A","A","4",2000,"B023","G","Y","S133","C",0,30000,4,20,913,"2",20,10,86,20,10,"Friday",70.2164383561644
"APPW80670095631","Male","C10007","A","A","4",2466,"B024","G","Y","S159","B",0,50000,5,20,1325,"2",16,12,87,16,12,"Friday",71.372602739726
"APPZ90352603911","Female","C10002","A","B","4",2500,"B002","P","Y","S133","C",0,35000,3,16.75,1243,"4",23,5,92,23,5,"Friday",75.8109589041096
"APPB70939734146","Male","C10009","B","A","4",1430,"B003","G","Y","S159","C",0,23000,4,31.5,848,"2",7,4,90,7,4,"Friday",73.6821917808219
"APPF90924801525","Male","C10005","A","A","4",1500,"B004","P","Y","S159","B",0,10000,2,31.5,567,"2",4,3,80,4,3,"Friday",63.5835616438356
"APPG20036612647","Male","C10005","A","C","4",3700,"B001","P","Y","S143","B",400,50000,5,15.5,1203,"7",21,10,88,21,10,"Friday",72.2219178082192
"APPH90631912749","Male","C10004","A","B","4",6800,"B007","G","Y","S143","B",2600,50000,5,15.25,1196,"10",21,3,88,21,3,"Friday",71.6356164383562
"APPJ40442814916","Male","C10024","A","A","4",2500,"B008","G","Y","S159","C",0,38000,4,20,1156,"4",27,11,89,27,11,"Friday",73.3232876712329
"APPK60746982035","Male","C10008","A","B","4",1310.3,"B010","G","Y","S127","C",0,21000,4,31.5,775,"2",4,1,93,4,1,"Friday",76.4301369863014
"APPL80382781146","Male","C10005","A","B","4",1560,"B003","G","Y","S133","C",0,25000,4,31.5,922,"2",10,1,90,10,1,"Friday",73.4438356164383
"APPM20879879216","Male","C10006","A","A","4",5000,"B002","P","Y","S133","C",0,90000,4,16.5,2574,"7",13,10,88,13,10,"Friday",72.2
"APPN40325006333","Male","C10021","B","A","1",2300,"B003","G","Y","S133","B",0,54000,5,18.25,1379,"2",21,8,87,21,8,"Friday",71.0520547945205
"APPO20316322449","Male","C10002","A","B","4",8200,"B002","P","Y","S133","C",0,118000,3,13.25,3990,"7",19,7,81,19,7,"Friday",64.958904109589
"APPW80039148206","Male","C10006","A","A","1",2000,"B002","P","Y","S127","C",0,34000,4,20,1035,"2",8,7,62,8,7,"Friday",45.9150684931507
"APPZ30866764523","Female","C10001","A","B","4",1877.3,"B002","P","Y","S143","B",0,20000,3,28.5,833,"2",18,8,93,18,8,"Friday",77.0493150684931
"APPA80517878631","Male","C10214","C","B","4",1746.8,"B003","G","Y","S151","B",0,30000,5,18.4,768,"2",25,9,81,25,9,"Friday",65.1452054794521
"APPE30987165039","Female","C10002","A","B","4",1650,"B002","P","Y","S143","B",0,20000,4,31.5,738,"2",23,5,92,23,5,"Friday",75.8109589041096
"APPH70278058334","Male","C10007","A","B","4",1500,"B007","G","Y","S127","C",0,22000,4,35.5,864,"2",1,1,86,1,1,"Friday",69.4164383561644
"APPI60914929447","Female","C10004","A","A","4",2500,"","","Y","S161","B",900,15000,5,20,397,"7",6,7,69,6,7,"Friday",52.9150684931507
"APPL20572407745","Male","C10009","B","C","4",2720,"B002","P","Y","S127","C",0,49000,4,14.85,1360,"4",7,6,83,7,6,"Friday",66.8438356164384
"APPO60792441009","Female","C10003","A","A","4",3000,"B001","P","Y","S143","C",0,52000,4,18.25,1534,"4",16,10,84,16,10,"Saturday",68.2027397260274
"APPV80822762719","Male","C10001","A","A","4",2272.4,"B031","G","Y","S133","B",0,10000,2,20,509,"4",7,11,85,7,11,"Saturday",69.2630136986301
"APPW30999086838","Female","C10001","A","A","4",2000,"B009","G","Y","S133","C",0,30000,4,28.5,1054,"4",16,10,61,16,10,"Saturday",45.186301369863
"APPZ90149573147","Male","C10005","A","B","4",1800,"B004","P","Y","S133","C",0,29000,4,20,882,"2",28,8,93,28,8,"Saturday",77.0739726027397
"APPB60727423312","Male","C10010","A","B","3",1670,"B001","P","Y","S133","C",0,39000,5,18.4,999,"2",29,4,90,29,4,"Saturday",73.7397260273973
"APPK20998384206","Male","C10001","A","B","3",2000,"B001","P","Y","S133","C",0,34000,4,18.25,1003,"4",6,3,90,6,3,"Saturday",73.5917808219178
"APPU80399444239","Female","C10004","A","A","2",1800,"B002","P","Y","S133","C",0,29000,4,18.4,858,"2",1,2,89,1,2,"Saturday",72.5013698630137
"APPV50173809302","Male","C10037","B","C","4",2300,"B001","P","Y","S159","B",550,20000,4,18.25,590,"2",21,7,84,21,7,"Saturday",67.9643835616438
"APPW50463689415","Male","C10001","A","A","4",3000,"B001","P","Y","S137","B",0,10000,1,19,922,"7",8,11,87,8,11,"Saturday",71.2657534246575
"APPJ30183191748","Male","C10005","A","A","4",2000,"B002","P","Y","S133","B",0,32000,3,20,1189,"2",7,7,89,7,7,"Saturday",72.9287671232877
"APPK50696232814","Male","C10002","A","B","4",36000,"B003","G","Y","S133","B",400,20000,2,18,998,"10",21,5,83,21,5,"Saturday",66.7945205479452
"APPO60932038223","Male","C10001","A","C","4",5800,"B002","P","Y","S133","B",1400,20000,3,14.85,692,"10",20,6,87,20,6,"Saturday",70.8794520547945
"APPT70961234708","Male","C10005","A","A","4",3500,"","","Y","S159","B",0,30000,2,18,1498,"7",30,10,81,30,10,"Saturday",65.2383561643836
"APPA70034741425","Female","C10006","A","A","4",1400,"B004","P","Y","S133","B",0,10000,4,31.5,369,"2",8,1,86,8,1,"Saturday",69.4328767123288
"APPE10777322802","Male","C10001","A","A","4",3000,"B001","P","Y","S159","B",0,50000,5,19,1297,"7",24,3,87,24,3,"Saturday",70.6383561643836
"APPF30696808935","Male","C10002","A","C","4",1600,"B002","P","Y","S133","B",0,10000,3,31.5,433,"2",17,10,80,17,10,"Saturday",64.2027397260274
"APPP50004484906","Male","C10002","A","B","4",2000,"","","Y","S122","D",0,30000,4,20,913,"4",1,8,80,1,8,"Saturday",63.9917808219178
"APPU10964307415","Male","C10008","A","B","4",1900,"","","Y","S127","B",600,14000,3,18.4,509,"2",29,3,91,29,3,"Saturday",74.654794520548
"APPW10059013604","Male","C10003","A","A","4",7500,"B001","P","Y","S133","B",0,1e+05,3,14.85,3459,"10",22,2,83,22,2,"Saturday",66.5534246575343
"APPL20682295107","Male","C10048","C","B","4",25000,"B003","G","Y","S133","B",1622.8,50000,3,15.5,1746,"7",17,10,68,17,10,"Saturday",52.1945205479452
"APPO50186854415","Male","C10002","A","A","4",1500,"B004","P","Y","S134","B",0,10000,2,31.5,567,"2",5,8,88,5,8,"Saturday",72.0082191780822
"APPP70397185524","Male","C10001","A","B","4",2750,"","","Y","S157","B",0,30000,3,20,1115,"7",29,4,82,29,4,"Saturday",65.7342465753425
"APPS30757526828","Male","C10005","A","B","4",1380,"B001","P","Y","S133","B",350,12000,4,31.5,443,"2",23,9,80,23,9,"Saturday",64.1369863013699
"APPV50511316104","Male","C10128","C","A","4",2800,"B001","P","Y","S161","B",500,30000,5,16.25,734,"7",1,8,86,1,8,"Saturday",69.9945205479452
"APPW70302028216","Male","C10005","A","A","4",31000,"B001","P","Y","S133","B",800,31000,3,15.25,1078,"10",8,2,89,8,2,"Saturday",72.5205479452055
"APPZ10977871531","Male","C10039","B","A","2",2300,"B006","P","Y","S133","B",540,31000,5,20,821,"2",23,2,76,23,2,"Saturday",59.5506849315069
"APPD40111204922","Female","C10005","A","A","4",3000,"B003","G","Y","S159","B",0,50000,5,20,1325,"7",18,2,83,18,2,"Saturday",66.5424657534247
"APPI40253618438","Male","C10009","B","C","4",1875,"B004","P","Y","S133","C",0,32000,4,18.4,947,"2",4,2,91,4,2,"Saturday",74.5095890410959
"APPP60050651136","Male","C10033","C","A","4",1500,"B006","P","Y","S151","B",0,10000,2,20,509,"2",21,9,82,21,9,"Saturday",66.1315068493151
"APPT30441715542","Male","C10610","C","C","4",4700,"B003","G","Y","S159","B",0,30000,5,16.35,735,"7",23,9,88,23,9,"Saturday",72.1424657534247
"APPV20246954708","Male","C10001","A","A","4",1830,"B001","P","Y","S133","B",600,9000,2,28.5,496,"2",12,2,85,12,2,"Saturday",68.5287671232877
"APPY60414034018","Male","C10480","C","A","4",2500,"B003","G","Y","S133","B",600,20000,4,15.75,564,"7",6,10,81,6,10,"Saturday",65.172602739726
"APPZ90619411132","Male","C10001","A","B","4",2850,"B001","P","Y","S133","B",400,20000,2,15.5,974,"7",16,11,77,16,11,"Saturday",61.2821917808219
"APPK30871139236","Male","C10001","A","A","4",2500,"B003","G","Y","S133","B",0,10000,1,15.5,905,"7",7,4,82,7,4,"Saturday",65.6739726027397
"APPN70442299504","Male","C10123","C","A","4",1500,"B010","G","Y","S159","B",400,16000,4,20,487,"2",9,10,86,9,10,"Saturday",70.1835616438356
"APPW50131752437","Female","C10004","A","A","4",3000,"B003","G","Y","S133","B",0,20000,2,20,1018,"7",22,5,56,22,5,"Saturday",39.7808219178082
"APPY60858627621","Male","C10001","A","B","3",2500,"B001","P","Y","S133","B",0,20000,2,15.35,973,"10",19,3,92,19,3,"Saturday",75.6301369863014
"APPB60946397922","Male","C10009","B","A","4",1300,"","","Y","S133","B",0,10000,3,31.5,433,"2",1,5,88,1,5,"Saturday",71.7452054794521
"APPE90615893228","Male","C10006","A","B","2",2100,"B001","P","Y","S133","B",585,10000,3,18,362,"4",1,6,89,1,6,"Saturday",72.8301369863014
"APPF40939143308","Female","C10002","A","C","4",2300,"B001","P","Y","S133","C",0,35000,4,20,1065,"4",4,4,94,4,4,"Saturday",77.6739726027397
"APPK40466454836","Male","C10006","A","A","4",7000,"","","Y","S159","B",400,10000,5,18,254,"10",11,2,89,11,2,"Saturday",72.5287671232877
"APPO20667383201","Male","C10331","C","A","4",2700,"B003","G","Y","S159","B",500,20000,3,15.5,698,"7",6,12,75,6,12,"Saturday",59.3342465753425
"APPC10752798604","Male","C10001","A","A","4",3400,"B005","P","Y","S133","C",0,52000,4,18.25,1534,"7",2,11,87,2,11,"Saturday",71.2493150684931
"APPJ50307381349","Female","C10005","A","B","4",1500,"B001","P","Y","S133","C",0,24000,4,20,730,"2",18,4,90,18,4,"Saturday",73.7095890410959
"APPS50578634204","Male","C10025","A","B","4",7500,"B002","P","Y","S133","B",0,50000,5,13.5,1150,"10",22,11,92,22,11,"Saturday",76.3095890410959
"APPW20779455618","Male","C10004","A","B","4",1500,"B015","P","Y","S122","C",0,24000,4,31.5,885,"2",21,10,85,21,10,"Saturday",69.2164383561644
"APPA40395636008","Male","C10003","A","B","4",4000,"B001","P","Y","S133","B",0,50000,3,14.85,1730,"10",8,2,68,8,2,"Saturday",51.5041095890411
"APPJ40665854901","Male","C10004","A","B","4",5000,"B004","P","Y","S122","B",0,10000,1,15.25,904,"10",3,10,82,3,10,"Saturday",66.1643835616438
"APPK90051359012","Male","C10004","A","B","4",5000,"B004","P","Y","S122","B",0,10000,3,15.25,348,"10",3,10,82,3,10,"Saturday",66.1643835616438
"APPN50301295312","Male","C10005","A","A","4",2500,"B004","P","Y","S133","C",0,42000,4,20,1278,"2",13,8,75,13,8,"Saturday",59.0191780821918
"APPO40393007447","Male","C10001","A","B","4",1800,"B001","P","Y","S159","C",0,29000,4,18.4,858,"2",10,10,88,10,10,"Saturday",72.1890410958904
"APPS50937094828","Male","C10001","A","A","4",4650,"B004","P","Y","S133","B",0,30000,4,18.5,889,"10",23,4,81,23,4,"Saturday",64.7178082191781
"APPC10928192831","Male","C10001","A","C","1",3750,"B001","P","Y","S159","B",0,20000,1,14.75,1803,"10",25,10,92,25,10,"Saturday",76.2328767123288
"APPD80878359901","Male","C10004","A","A","4",2300,"B022","G","Y","S122","C",0,35000,4,20,1065,"4",12,9,91,12,9,"Saturday",75.1123287671233
"APPE20115238027","Male","C10216","C","C","4",3600,"B001","P","Y","S133","C",0,59000,4,14.85,1638,"7",3,9,86,3,9,"Sunday",70.0630136986301
"APPF90726875135","Male","C10004","A","B","4",2000,"B004","P","Y","S133","C",0,33000,4,18.25,974,"4",5,8,86,5,8,"Saturday",70.0054794520548
"APPH80732701315","Male","C10024","A","A","4",4000,"B003","G","Y","S122","C",0,67000,4,23.5,2166,"10",25,1,87,25,1,"Saturday",70.4794520547945
"APPI20884849444","Male","C10001","A","A","1",2000,"B003","G","Y","S133","C",0,33000,4,18.5,978,"4",10,4,83,10,4,"Saturday",66.6821917808219
"APPK20695201622","Male","C10027","A","A","4",1600,"B015","P","Y","S133","B",500,17000,5,20,450,"2",5,5,92,5,5,"Saturday",75.758904109589
"APPM30834938818","Male","C10090","C","B","4",3000,"B013","G","Y","S122","B",544.2,50000,5,20,1325,"7",28,2,87,28,2,"Sunday",70.5698630136986
"APPO90649303002","Male","C10001","A","A","4",3009.7,"B007","G","Y","S133","B",0,30000,4,15.5,843,"7",1,5,79,1,5,"Thursday",62.7232876712329
"APPQ20394139203","Male","C10004","A","A","4",2100,"B001","P","Y","S143","B",0,20000,3,20,743,"4",28,10,78,28,10,"Saturday",62.2301369863014
"APPA90565757201","Male","C10008","A","A","4",1500,"B010","G","Y","S133","C",0,24000,4,20,730,"2",1,8,94,1,8,"Sunday",77.9972602739726
"APPC50217933448","Male","C10001","A","C","4",2000,"B011","P","Y","S133","C",0,34000,4,16.75,977,"4",15,5,88,15,5,"Sunday",71.7808219178082
"APPE70146014634","Male","C10003","A","A","4",10000,"B009","G","Y","S143","C",0,150000,4,13.5,4061,"7",4,2,84,4,2,"Sunday",67.5013698630137
"APPG70716017837","Male","C10371","C","C","4",1505,"B003","G","Y","S133","B",400,18000,5,20,477,"2",9,5,90,9,5,"Sunday",73.7643835616438
"APPH40498522921","Female","C10003","A","B","4",2150,"B002","P","Y","S143","C",0,30000,3,16.75,1066,"4",23,6,85,23,6,"Sunday",68.8849315068493
"APPK90477442247","Male","C10005","A","A","4",1900,"B005","P","Y","S133","C",0,32000,4,13.49,866,"2",1,6,93,1,6,"Sunday",76.8301369863014
"APPR40785734922","Female","C10004","A","A","4",1560,"B006","P","Y","S127","C",0,25000,4,31.5,922,"2",18,8,94,18,8,"Sunday",78.0438356164384
"APPX90378953518","Male","C10004","A","A","4",1800,"B003","G","Y","S159","C",0,29000,4,20,882,"2",8,11,89,8,11,"Sunday",73.2657534246575
"APPY30729563603","Male","C10307","C","A","1",3000,"B003","G","Y","S156","B",745,53000,5,18.25,1353,"7",6,7,86,6,7,"Sunday",69.9205479452055
"APPZ40284222737","Male","C10004","A","B","4",1607.6,"B002","P","Y","S133","C",0,26000,4,31.5,959,"2",8,10,90,8,10,"Sunday",74.1808219178082
"APPE90238189244","Male","C10005","A","C","4",2605,"B003","G","Y","S122","C",0,49000,4,20,1491,"7",24,1,73,24,1,"Sunday",56.4657534246575
"APPG50094212405","Male","C10002","A","B","4",2180,"B013","G","Y","S127","C",0,33000,4,20,1004,"4",3,7,86,3,7,"Sunday",69.9123287671233
"APPI80290092641","Male","C10004","A","C","4",2000,"B001","P","Y","S133","C",0,30000,4,24,978,"4",14,3,84,14,3,"Sunday",67.6082191780822
"APPJ10282268713","Male","C10001","A","B","4",2200,"B012","G","Y","S127","C",0,33000,4,20,1004,"4",3,3,85,3,3,"Sunday",68.5780821917808
"APPL80462086903","Male","C10006","A","B","4",10000,"B025","G","Y","S133","C",0,150000,4,20,4565,"7",31,5,81,31,5,"Sunday",64.8191780821918
"APPN90168583129","Male","C10001","A","A","4",3000,"B002","P","Y","S137","B",0,50000,3,20,1858,"7",8,11,90,8,11,"Sunday",74.2657534246575
"APPP70635509338","Male","C10001","A","A","4",4000,"B001","P","Y","S137","B",0,30000,1,20,2779,"10",12,11,88,12,11,"Sunday",72.2767123287671
"APPQ90732982429","Male","C10006","A","C","4",1400,"B005","P","Y","S133","C",0,22000,4,31.5,811,"2",5,6,80,5,6,"Sunday",63.8328767123288
"APPT50144919704","Male","C10002","A","B","4",4200,"B002","P","Y","S127","C",0,53000,3,14.5,1824,"7",24,12,82,24,12,"Sunday",66.386301369863
"APPA40189615432","Female","C10001","A","B","2",2500,"B006","P","Y","S133","B",0,50000,5,16.25,1223,"10",12,5,89,12,5,"Sunday",72.772602739726
"APPD60302616741","Male","C10002","A","B","4",1850,"B035","P","Y","S133","B",0,20000,3,20,743,"2",7,4,85,7,4,"Sunday",68.6739726027397
"APPI40334453219","Female","C10008","A","A","4",2200,"B003","G","Y","S127","C",0,37000,4,20,1126,"2",2,7,69,2,7,"Sunday",52.8986301369863
"APPK60610583432","Male","C10016","B","A","4",4500,"B004","P","Y","S137","B",0,61000,2,20,3105,"10",10,11,89,10,11,"Sunday",73.2712328767123
"APPL60593535543","Male","C10015","C","A","4",5000,"B003","G","Y","S133","B",0,43000,3,15.25,1496,"7",2,8,59,2,8,"Sunday",42.9753424657534
"APPM40295255609","Male","C10093","C","B","4",1900,"B008","G","Y","S133","B",0,30000,3,20,1115,"2",28,4,64,28,4,"Sunday",47.7178082191781
"APPN80126064743","Male","C10008","A","A","4",1850,"B009","G","Y","S159","C",0,31000,4,20,943,"2",2,8,76,2,8,"Sunday",59.9890410958904
"APPU50694497433","Male","C10041","C","C","4",1677.5,"B002","P","Y","S159","B",250,15000,2,18.4,752,"2",24,7,84,24,7,"Sunday",67.9698630136986
"APPV20620628511","Female","C10004","A","B","4",1300,"B003","G","Y","S133","C",0,21000,4,31.5,775,"2",9,3,94,9,3,"Sunday",77.6
"APPW80497626624","Male","C10001","A","A","4",20000,"B001","P","Y","S159","C",0,150000,4,13.5,4061,"7",12,8,95,12,8,"Sunday",79.027397260274
"APPG30652991649","Male","C10002","A","A","4",3000,"B002","P","Y","S133","C",0,46000,4,19,1375,"4",14,9,91,14,9,"Sunday",75.1150684931507
"APPK70929715033","Male","C10007","A","A","4",3500,"B003","G","Y","S157","C",0,63000,4,14.85,1749,"7",2,6,61,2,6,"Sunday",44.8109589041096
