"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","Approved","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPX50272574904","Male","C10003","A","A","4",6000,"","","Y","S133","B",1200,98000,4,20,2982,"10",0,8,4,76,8,4,"Thursday",59.6986301369863
"APPB60382116302","Male","C10002","A","B","1",1856.6,"B001","P","Y","S122","C",0,42000,5,20,1113,"2",0,27,2,88,27,2,"Wednesday",71.5972602739726
"APPC90787796437","Male","C10177","C","C","4",2000,"B029","G","Y","S133","B",0,10000,4,20,304,"2",0,14,11,80,14,11,"Wednesday",64.3068493150685
"APPD90110689541","Male","C10001","A","B","2",2500,"B006","P","Y","S133","B",0,50000,5,18.25,1276,"10",0,18,10,95,18,10,"Wednesday",79.241095890411
"APPG80146329832","Male","C10004","A","A","4",5000,"B002","P","Y","S133","C",0,82000,5,14.85,1944,"7",0,6,7,85,6,7,"Wednesday",68.9506849315069
"APPJ80488488114","Male","C10071","B","C","2",1575.6,"B021","P","Y","S133","C",0,35000,5,13.49,805,"2",0,18,11,90,18,11,"Wednesday",74.3232876712329
"APPQ70311182802","Male","C10003","A","A","4",2400,"B015","P","Y","S133","B",0,10000,1,20,926,"4",0,19,6,90,19,6,"Thursday",73.9041095890411
"APPS80472792032","Female","C10002","A","A","4",3150,"B001","P","Y","S133","C",0,49000,5,16.75,1211,"4",0,28,1,91,28,1,"Thursday",74.5150684931507
"APPU10790528203","Male","C10003","A","C","3",3900,"B001","P","Y","S143","B",0,15000,2,16.35,737,"10",0,21,9,88,21,9,"Thursday",72.1616438356164
"APPX50978867503","Male","C10021","B","A","4",2200,"B012","G","Y","S133","C",0,32000,5,32.5,1085,"2",0,12,10,86,12,10,"Thursday",70.2164383561644
"APPC10225351014","Male","C10007","A","C","4",1800,"B001","P","Y","S127","C",0,42000,5,18.4,1076,"2",0,12,9,86,12,9,"Thursday",70.1342465753425
"APPD30106893127","Female","C10005","A","A","4",2195,"B019","G","Y","S133","B",400,20000,3,20,743,"2",0,28,4,78,28,4,"Thursday",61.7534246575342
"APPI40262761623","Female","C10006","A","C","4",2500,"B003","G","Y","S133","C",0,36000,5,19,934,"4",0,28,12,93,28,12,"Thursday",77.4328767123288
"APPK20034285808","Male","C10003","A","B","3",2400,"B006","P","Y","S127","C",0,41000,5,18.25,1047,"4",0,19,3,86,19,3,"Thursday",69.6493150684932
"APPO60118511217","Male","C10006","A","C","4",12000,"B002","P","Y","S133","C",0,150000,5,15.25,3588,"7",0,30,10,90,30,10,"Thursday",74.2684931506849
"APPS70981438622","Male","C10004","A","A","4",1800,"B003","G","Y","S133","B",300,10000,2,20,509,"2",0,8,2,95,8,2,"Thursday",78.5479452054795
"APPF70526885907","Male","C10006","A","B","4",2500,"B004","P","Y","S133","B",0,20000,3,32.5,877,"7",0,3,8,91,3,8,"Thursday",75.027397260274
"APPI50931497246","Male","C10036","C","C","4",3500,"B001","P","Y","S133","C",0,54000,5,18,1371,"7",0,3,3,90,3,3,"Thursday",73.6082191780822
"APPJ40115703303","Male","C10002","A","C","4",3350,"B002","P","Y","S159","C",0,52000,5,13.99,1210,"10",0,17,4,82,17,4,"Thursday",65.7260273972603
"APPK90791576419","Male","C10001","A","B","3",2200,"B001","P","Y","S159","C",0,32000,5,18.25,817,"4",0,24,11,81,24,11,"Thursday",65.3315068493151
"APPL50012788526","Female","C10002","A","C","1",3050,"B001","P","Y","S133","C",0,51000,5,13.99,1186,"10",0,21,8,87,21,8,"Thursday",71.0739726027397
"APPX30490959726","Male","C10001","A","B","4",2200,"B007","G","Y","S143","C",0,32000,5,20,848,"4",0,4,4,88,4,4,"Thursday",71.6958904109589
"APPY80682371833","Female","C10001","A","C","4",2200,"B006","P","Y","S133","B",0,10000,2,28.5,551,"4",0,13,2,91,13,2,"Thursday",74.558904109589
"APPZ60032915948","Male","C10001","A","A","4",2000,"B012","G","Y","S133","C",0,29000,5,20,768,"4",0,19,8,85,19,8,"Thursday",69.0684931506849
"APPD60252449348","Male","C10012","A","C","4",1500,"B001","P","Y","S122","C",0,33000,5,20,874,"2",0,20,6,87,20,6,"Thursday",70.9041095890411
"APPH70114439701","Female","C10001","A","A","4",2500,"B001","P","Y","S133","B",0,20000,3,14.5,688,"7",0,10,9,83,10,9,"Thursday",67.1260273972603
"APPJ70064688928","Male","C10007","A","B","4",1560.4,"B021","P","Y","S133","C",0,35000,5,20,927,"2",0,8,7,86,8,7,"Thursday",69.9534246575342
"APPO50721775415","Male","C10004","A","A","4",2793.3,"B018","G","Y","S133","C",0,42000,5,19,1090,"4",0,6,11,91,6,11,"Thursday",75.2876712328767
"APPR40760094731","Female","C10001","A","C","1",5250,"B002","P","Y","S137","B",0,20000,1,15.25,1808,"10",0,15,2,90,15,2,"Thursday",73.5643835616438
"APPU90059843012","Female","C10003","A","A","1",6000,"B003","G","Y","S137","B",0,20000,2,15.25,972,"10",0,21,1,86,21,1,"Thursday",69.4931506849315
"APPD40925197949","Female","C10041","C","B","4",5500,"B004","P","Y","S137","B",0,30000,1,17.5,2743,"10",0,12,10,84,12,10,"Thursday",68.2164383561644
"APPE20115055004","Male","C10004","A","C","4",6450,"B001","P","Y","S137","B",0,20000,1,15.25,1808,"10",0,7,11,92,7,11,"Thursday",76.2931506849315
"APPF90412922112","Male","C10001","A","A","4",5000,"B001","P","Y","S137","B",1400,22000,1,20,2038,"10",0,7,8,91,7,8,"Thursday",75.0383561643836
"APPG70241634221","Male","C10012","A","C","2",1600,"B007","G","Y","S159","C",0,37000,5,18.4,948,"2",0,18,7,90,18,7,"Thursday",73.9835616438356
"APPI80665614447","Male","C10001","A","A","4",2144.6,"B023","G","Y","S133","B",0,20000,5,24,575,"4",0,15,5,70,15,5,"Thursday",53.7945205479452
"APPM80654413841","Male","C10001","A","A","4",8850,"B001","P","Y","S137","B",0,20000,2,15.25,972,"10",0,11,1,82,11,1,"Thursday",65.4630136986301
"APPN50080933904","Male","C10001","A","A","4",2700,"B016","G","Y","S133","B",284.2,27000,4,15.5,758,"7",0,15,5,84,15,5,"Thursday",67.8054794520548
"APPQ20633914247","Female","C10001","A","A","1",5000,"B002","P","Y","S137","B",0,10000,1,15.25,904,"10",0,9,5,92,9,5,"Thursday",75.7945205479452
"APPR40217091308","Male","C10116","C","B","4",5150,"B002","P","Y","S137","B",0,20000,1,20,1853,"7",0,11,2,89,11,2,"Thursday",72.5534246575343
"APPX20791339927","Male","C10004","A","B","4",5400,"B001","P","Y","S137","B",400,50000,4,23.5,1616,"10",0,25,9,84,25,9,"Thursday",68.1698630136986
"APPY90771749047","Male","C10006","A","B","4",3000,"B009","G","Y","S127","C",0,45000,5,19,1167,"7",0,25,3,77,25,3,"Thursday",60.6602739726027
"APPZ10454296102","Male","C10017","B","A","4",1690,"B001","P","Y","S133","B",400,10000,3,20,372,"2",0,1,8,82,1,8,"Thursday",66.0164383561644
"APPD50251206505","Male","C10031","C","A","4",1500,"B004","P","Y","S133","B",0,15000,3,20,557,"2",0,26,6,89,26,6,"Thursday",72.9232876712329
"APPF60914652724","Male","C10004","A","C","4",6100,"B003","G","Y","S137","B",0,30000,2,15.25,1458,"10",0,5,10,86,5,10,"Thursday",70.1972602739726
"APPG50410376838","Male","C10005","A","A","4",3000,"B003","G","Y","S133","B",0,50000,5,15.75,1209,"7",0,21,7,86,21,7,"Thursday",69.9890410958904
"APPL70165104331","Male","C10022","B","A","4",6661.9,"B002","P","Y","S134","B",0,50000,5,17.75,1263,"10",0,28,8,76,28,8,"Thursday",60.0876712328767
"APPD40784339111","Male","C10199","C","A","4",3000,"B004","P","Y","S133","B",1000,40000,5,20,1060,"7",0,12,7,90,12,7,"Thursday",73.9671232876712
"APPG90068621409","Male","C10001","A","B","4",3500,"B001","P","Y","S143","B",915.8,34000,5,15.5,818,"10",0,29,9,87,29,9,"Thursday",71.1808219178082
"APPJ60763771744","Male","C10031","C","A","4",1700,"","","Y","S133","B",0,10000,5,20,265,"2",0,9,2,86,9,2,"Thursday",69.5452054794521
"APPK20809076809","Female","C10007","A","C","4",21000,"B001","P","Y","S133","C",0,150000,4,12.99,4023,"7",0,13,6,84,13,6,"Thursday",67.8849315068493
"APPL50459831924","Male","C10038","C","A","4",1500,"B007","G","Y","S133","B",500,13000,4,20,396,"2",0,10,8,83,10,8,"Thursday",67.041095890411
"APPM70743628003","Female","C10006","A","B","4",1850,"","","Y","S133","B",0,10000,1,20,926,"2",0,6,1,91,6,1,"Thursday",74.4547945205479
"APPR60701445514","Female","C10006","A","B","4",3566.6,"B003","G","Y","S133","C",0,57000,5,15.25,1364,"7",0,25,11,86,25,11,"Thursday",70.3369863013699
"APPU30776922843","Male","C10230","C","A","4",5000,"","","Y","S133","B",1200,30000,3,17.75,1081,"7",0,28,11,94,28,11,"Thursday",78.3506849315068
"APPX10514019104","Male","C10003","A","B","4",1800,"B003","G","Y","S133","C",0,40000,5,20,1060,"2",0,31,12,91,31,12,"Thursday",75.4383561643836
"APPY50093837218","Male","C10008","A","A","4",1835.8,"B001","P","Y","S159","C",0,43000,5,18.4,1101,"2",0,17,1,84,17,1,"Thursday",67.4794520547945
"APPA90925619444","Male","C10002","A","A","4",2100,"B002","P","Y","S161","B",0,20000,5,32.5,678,"4",0,21,5,88,21,5,"Thursday",71.8246575342466
"APPE60482835844","Male","C10004","A","B","4",5400,"B002","P","Y","S137","B",400,50000,4,23.5,1616,"10",0,29,10,85,29,10,"Thursday",69.2630136986301
"APPG10661928025","Male","C10110","C","A","4",1500,"","","Y","S133","B",150,24000,4,20,730,"2",0,26,8,81,26,8,"Thursday",65.0849315068493
"APPI50204647242","Male","C10015","C","A","4",3000,"B002","P","Y","S133","B",0,10000,5,15.25,239,"7",0,13,10,81,13,10,"Sunday",65.2082191780822
"APPM70724791603","Male","C10004","A","B","4",3300,"B004","P","Y","S133","B",0,90000,5,18.25,2298,"10",0,9,3,90,9,3,"Thursday",73.6246575342466
"APPR50067192122","Female","C10005","A","C","4",8500,"B001","P","Y","S122","B",1400,1e+05,5,13.75,2314,"10",0,25,1,82,25,1,"Thursday",65.5013698630137
"APPS10297535241","Male","C10003","A","C","4",2500,"B038","P","Y","S133","C",0,36000,5,19,934,"4",0,28,11,85,28,11,"Thursday",69.345205479452
"APPU10273042429","Male","C10073","C","A","4",3100,"B003","G","Y","S133","B",650,30000,5,19,778,"7",0,2,12,83,2,12,"Thursday",67.3534246575342
"APPZ10598745513","Male","C10002","A","A","3",3432.3,"B001","P","Y","S122","B",800,50000,5,13.99,1163,"10",0,3,3,87,3,3,"Thursday",70.6054794520548
"APPE40741607013","Female","C10018","C","C","1",2000,"B001","P","Y","S143","C",0,31000,5,28.5,975,"2",0,11,12,91,11,12,"Thursday",75.3835616438356
"APPF20013134125","Male","C10003","A","C","4",6000,"B002","P","Y","S161","B",1800,45000,5,16.25,1100,"10",0,18,1,83,18,1,"Thursday",66.4821917808219
"APPG70506638241","Male","C10001","A","A","4",5500,"B008","G","Y","S156","B",0,30000,1,15.5,2715,"10",0,7,9,85,7,9,"Thursday",69.1205479452055
"APPM10183977815","Male","C10300","C","A","4",2467,"B033","G","Y","S122","B",576.8,34000,5,20,901,"2",0,10,12,70,10,12,"Thursday",54.3671232876712
"APPP30524136148","Male","C10001","A","B","4",3075,"","","Y","S159","B",0,10000,2,19.75,508,"7",0,30,8,85,30,8,"Thursday",69.0986301369863
"APPR50673789316","Male","C10001","A","A","4",2560,"B014","P","Y","S134","B",0,31000,4,15.75,875,"7",0,11,4,85,11,4,"Thursday",68.7123287671233
"APPT40522736542","Male","C10005","A","B","3",2200,"B002","P","Y","S143","C",0,34000,5,28.5,1069,"2",0,6,6,92,6,6,"Thursday",75.8712328767123
"APPV70898699722","Male","C10003","A","B","4",17461.2,"B001","P","Y","S159","C",0,150000,3,13.5,5090,"7",0,15,7,85,15,7,"Thursday",68.972602739726
"APPY20586054006","Male","C10019","B","B","4",1880,"B004","P","Y","S122","B",0,12000,1,20,1112,"2",0,9,2,93,9,2,"Thursday",76.5506849315069
"APPA30191888226","Male","C10005","A","B","4",18000,"B011","P","Y","S133","C",0,150000,3,14.85,5189,"7",0,4,3,88,4,3,"Thursday",71.6109589041096
"APPD80260395519","Female","C10037","B","A","4",3500,"B034","G","Y","S122","B",400,15000,4,15.5,421,"7",0,20,7,73,20,7,"Thursday",56.9780821917808
"APPF40904918732","Male","C10023","B","C","4",7500,"B002","P","Y","S159","C",0,131000,5,13.25,2997,"7",0,21,4,85,21,4,"Thursday",68.7397260273973
"APPH40653759904","Male","C10006","A","B","4",14400,"B041","P","Y","S122","C",0,150000,5,14.85,3557,"7",0,6,7,90,6,7,"Thursday",73.9506849315069
"APPJ50162169138","Male","C10019","B","A","4",1200,"B001","P","Y","S159","C",0,27000,5,20,715,"2",0,9,2,89,9,2,"Thursday",72.5479452054795
"APPL60319093309","Male","C10001","A","A","4",2564,"B014","P","Y","S134","B",0,30000,4,20,913,"7",0,11,4,85,11,4,"Thursday",68.7123287671233
"APPP10795599701","Male","C10001","A","C","2",1500,"B001","P","Y","S134","B",0,10000,5,18.4,256,"2",0,14,10,93,14,10,"Thursday",77.227397260274
"APPU10135052203","Male","C10005","A","A","4",50000,"B001","P","Y","S127","B",0,50000,1,14.85,4509,"10",0,20,9,91,20,9,"Thursday",75.158904109589
"APPZ50684248705","Female","C10001","A","C","4",2400,"","","Y","S159","B",0,30000,5,18.5,770,"4",0,17,3,91,17,3,"Thursday",74.6465753424658
"APPD90008268147","Male","C10002","A","B","4",5500,"B001","P","Y","S137","B",0,50000,5,20,1325,"10",0,10,10,81,10,10,"Thursday",65.2082191780822
"APPK50805532829","Male","C10004","A","B","4",1800,"B026","P","Y","S133","B",0,20000,3,20,743,"2",0,2,6,92,2,6,"Thursday",75.8602739726027
"APPN60204773109","Male","C10011","B","A","4",1500,"B047","P","Y","S133","C",0,33000,5,20,874,"2",0,24,3,91,24,3,"Thursday",74.6657534246575
"APPQ30028898447","Male","C10108","C","C","4",1600,"B013","G","Y","S161","B",0,30000,5,18.4,768,"2",0,12,4,69,12,4,"Thursday",52.7041095890411
"APPR90286049525","Male","C10061","C","A","4",1550,"","","Y","S134","B",0.2,10000,5,20,265,"2",0,8,2,87,8,2,"Thursday",70.5424657534247
"APPX20226024111","Male","C10006","A","C","1",2500,"B001","P","Y","S127","C",0,39000,5,13,887,"10",0,21,4,89,21,4,"Thursday",72.7424657534247
"APPY10839316235","Male","C10004","A","B","4",4500,"B001","P","Y","S133","C",0,58000,3,15.5,2025,"7",0,31,1,87,31,1,"Thursday",70.5205479452055
"APPH30145161127","Female","C10002","A","C","4",3200,"B002","P","Y","S137","B",300,50000,4,20,1522,"7",0,5,8,82,5,8,"Thursday",66.027397260274
"APPN60984823738","Male","C10002","A","A","4",1945.5,"B007","G","Y","S133","C",0,45000,5,18.4,1153,"2",0,31,8,87,31,8,"Thursday",71.1013698630137
"APPO80721289805","Male","C10005","A","C","4",2000,"B007","G","Y","S143","C",0,29000,5,20,768,"2",0,5,5,86,5,5,"Thursday",69.7780821917808
"APPP10133683923","Male","C10009","B","A","4",1767.5,"B002","P","Y","S127","B",0,10000,3,20,372,"2",0,11,3,93,11,3,"Thursday",76.6328767123288
"APPZ40506915918","Male","C10001","A","B","4",2897.4,"B001","P","Y","S159","B",711.3,30000,3,18.25,1088,"7",0,12,3,86,12,3,"Thursday",69.6301369863014
"APPA50324717032","Male","C10005","A","A","4",2250,"","","Y","S133","B",0,10000,2,20,509,"2",0,29,7,91,29,7,"Thursday",75.013698630137
"APPE90543708423","Male","C10004","A","B","4",5400,"B004","P","Y","S137","B",400,50000,4,22,1575,"10",0,2,12,83,2,12,"Thursday",67.3534246575342
"APPJ70849365933","Male","C10003","A","C","1",2200,"B001","P","Y","S143","C",0,34000,5,14.5,800,"4",0,26,6,85,26,6,"Thursday",68.9205479452055
"APPR80459292743","Male","C10002","A","C","4",2200,"B003","G","Y","S133","C",0,26000,3,16,914,"4",0,20,12,86,20,12,"Thursday",70.4054794520548
"APPT60228688911","Male","C10005","A","A","4",4200,"B019","G","Y","S133","C",0,61000,4,16,1729,"10",0,6,8,69,6,8,"Thursday",53.0219178082192
"APPV60732959148","Male","C10005","A","B","4",2800,"B044","P","Y","S127","B",0,50000,5,15.5,1203,"7",0,22,1,86,22,1,"Thursday",69.4958904109589
"APPY70341831423","Male","C10003","A","B","4",5200,"B003","G","Y","S137","B",0,50000,5,16.75,1236,"10",0,8,12,82,8,12,"Thursday",66.3698630136986
"APPE30660158033","Male","C10030","B","A","4",2996.3,"B003","G","Y","S133","B",0,30000,5,31,989,"7",0,16,9,81,16,9,"Thursday",65.1424657534247
"APPJ90435185532","Male","C10011","B","B","4",1750,"B003","G","Y","S133","C",0,40000,5,18.4,1024,"2",0,17,4,87,17,4,"Thursday",70.7287671232877
"APPK10782942604","Male","C10001","A","B","4",3540,"B001","P","Y","S133","B",900,30000,4,16.75,862,"7",0,5,7,87,5,7,"Thursday",70.9452054794521
"APPL20136518728","Male","C10004","A","B","4",4700,"B004","P","Y","S133","B",1000,30000,3,15.25,1044,"10",1,6,1,80,6,1,"Thursday",63.4465753424658
"APPN90500237919","Female","C10002","A","A","4",2300,"B001","P","Y","S133","B",538.5,10000,2,20,509,"4",0,7,7,86,7,7,"Thursday",69.9506849315069
"APPS10935199447","Male","C10196","B","A","4",7200,"","","Y","S133","B",2879,20000,4,15.5,562,"7",0,6,7,85,6,7,"Thursday",68.9479452054795
"APPT30001395501","Male","C10022","B","A","4",2300,"","","Y","S133","B",700,22000,4,20,669,"2",0,27,3,84,27,3,"Thursday",67.6712328767123
"APPY30049346029","Male","C10002","A","C","4",2000,"B001","P","Y","S133","B",300,20000,4,18.5,593,"4",0,7,7,87,7,7,"Thursday",70.9506849315069
"APPE40054757627","Female","C10001","A","A","1",10000,"B001","P","Y","S122","B",0,30000,5,14.8,711,"10",0,11,1,82,11,1,"Thursday",65.4630136986301
"APPG20170444804","Male","C10009","B","A","1",3100,"B027","G","Y","S133","C",0,48000,5,14.49,1129,"10",0,2,9,85,2,9,"Thursday",69.1068493150685
"APPI80055629026","Male","C10001","A","B","4",5000,"B002","P","Y","S133","B",229.2,60000,5,14.85,1423,"10",0,5,8,78,5,8,"Thursday",62.0246575342466
"APPM70504616445","Male","C10170","C","A","4",4400,"B001","P","Y","S134","B",0,70000,5,14.49,1647,"7",0,4,9,79,4,9,"Thursday",63.1068493150685
"APPP10584278721","Female","C10143","B","A","4",1700,"B024","G","Y","S137","B",222.7,26000,4,20,791,"2",0,21,8,67,21,8,"Thursday",51.0602739726027
"APPS90580021019","Male","C10021","B","C","4",2400,"B001","P","Y","S157","C",0,28000,3,18.25,1016,"2",0,18,2,90,18,2,"Thursday",73.572602739726
"APPX60638259532","Male","C10011","B","A","4",2553.6,"B023","G","Y","S133","B",885.2,20000,5,15.25,478,"10",0,23,11,90,23,11,"Thursday",74.3342465753425
"APPB30505496934","Male","C10016","B","A","4",2784.3,"","","Y","S133","B",1111.2,10000,3,15.25,348,"7",0,8,6,85,8,6,"Thursday",68.8712328767123
"APPE50651414213","Male","C10004","A","B","4",4500,"B001","P","Y","S122","C",0,58000,3,14.49,1996,"7",0,31,1,87,31,1,"Thursday",70.5205479452055
"APPK70158361832","Female","C10020","A","A","4",1950,"B013","G","Y","S122","C",0,44000,5,20,1166,"2",0,13,5,69,13,5,"Thursday",52.7890410958904
"APPO80288154207","Male","C10001","A","B","2",2054.3,"B002","P","Y","S159","C",0,32000,5,16.75,791,"4",0,18,11,90,18,11,"Thursday",74.3205479452055
"APPS90414021646","Male","C10005","A","B","4",2569.6,"B002","P","Y","S134","B",0,20000,3,15.75,701,"7",0,1,2,83,1,2,"Thursday",66.5205479452055
"APPU60866031826","Male","C10222","C","C","4",2700,"B004","P","Y","S133","B",600,10000,1,18.25,918,"7",0,20,10,84,20,10,"Thursday",68.2383561643836
"APPV80545566948","Male","C10484","C","A","4",20400,"B003","G","Y","S133","B",0,30000,2,15.5,1462,"7",0,5,4,91,5,4,"Thursday",74.6986301369863
"APPW60906734003","Male","C10004","A","A","4",3500,"B024","G","Y","S133","B",1000,20000,5,18,508,"7",0,24,10,73,24,10,"Thursday",57.241095890411
"APPX40987017119","Male","C10001","A","A","4",2650,"B011","P","Y","S133","B",0,30000,5,15.5,722,"10",0,13,9,89,13,9,"Thursday",73.1397260273973
"APPA30050641417","Male","C10005","A","A","4",2500,"B002","P","Y","S143","B",850,10000,3,19.75,370,"7",0,7,9,83,7,9,"Thursday",67.1178082191781
"APPF10580993936","Male","C10001","A","B","4",3380,"B001","P","Y","S133","B",564,30000,3,16.25,1058,"10",0,15,7,91,15,7,"Thursday",74.9753424657534
"APPJ50887817343","Male","C10380","C","C","4",1500,"B004","P","Y","S133","B",400,15000,5,18.4,384,"2",0,9,2,83,9,2,"Thursday",66.5424657534247
"APPL50073403514","Male","C10029","C","C","4",30000,"B004","P","Y","S133","B",1300,30000,3,15.75,1051,"7",0,7,4,85,7,4,"Thursday",68.7013698630137
"APPO90309794804","Male","C10031","C","C","4",1859.6,"B015","P","Y","S122","B",235.5,30000,5,18.4,768,"2",0,23,10,85,23,10,"Thursday",69.2465753424657
"APPS40959763203","Male","C10007","A","B","4",3130,"B001","P","Y","S159","B",0,30000,5,20,795,"7",0,31,1,89,31,1,"Thursday",72.5232876712329
"APPW20109482608","Male","C10001","A","A","4",2100,"B023","G","Y","S133","B",0,47000,5,20,1245,"4",0,5,5,88,5,5,"Thursday",71.7808219178082
"APPB10029448121","Male","C10006","A","C","4",2558.1,"B003","G","Y","S133","B",0,20000,2,15.35,973,"10",0,21,11,90,21,11,"Thursday",74.3287671232877
"APPE90769621435","Male","C10005","A","C","1",4350,"B007","G","Y","S133","B",0,10000,2,15.25,486,"10",0,22,5,90,22,5,"Thursday",73.827397260274
"APPG30410911602","Male","C10003","A","A","4",2100,"","","Y","S143","B",0,10000,3,24,392,"4",0,3,7,81,3,7,"Thursday",64.9369863013699
"APPJ90825495922","Female","C10001","A","A","1",10000,"B001","P","Y","S122","B",0,30000,5,14.8,711,"10",0,11,1,82,11,1,"Thursday",65.4630136986301
"APPR90528728747","Male","C10003","A","B","4",2500,"B001","P","Y","S133","C",0,36000,5,20,954,"4",0,29,1,73,29,1,"Thursday",56.5068493150685
"APPW90442384205","Male","C10007","A","B","4",5000,"B003","G","Y","S156","B",0,30000,2,17.5,1490,"10",0,10,3,87,10,3,"Thursday",70.6246575342466
"APPZ70662474536","Male","C10009","B","B","4",2150,"B002","P","Y","S133","C",0,31000,5,20,821,"2",0,24,12,81,24,12,"Thursday",65.413698630137
"APPI90497298442","Male","C10005","A","B","4",2400,"B028","P","Y","S153","C",0,35000,5,18.25,894,"2",0,19,10,92,19,10,"Thursday",76.241095890411
"APPJ60694883502","Male","C10002","A","A","4",2900,"B004","P","Y","S133","B",0,50000,5,19.75,1318,"7",0,21,9,81,21,9,"Thursday",65.1561643835616
"APPL20181264747","Male","C10005","A","A","4",2000,"","","Y","S153","B",0,10000,2,20,509,"2",0,6,8,82,6,8,"Thursday",66.0301369863014
"APPN20764335939","Male","C10020","A","A","1",2400,"B002","P","Y","S159","C",0,35000,5,16.75,865,"4",0,21,1,91,21,1,"Thursday",74.4958904109589
